metric,source_key,source_role,device,locked_role,candidate_id,ploss,noise_power_dB,execution_count,mean_execution_mmd_squared,minimum_execution_mmd_squared,maximum_execution_mmd_squared,conditional_bootstrap_ci_low,conditional_bootstrap_ci_high,repeatability_threshold_mmd_squared,supported,rank_within_unit
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_2,ploss=-10|noise=-30,-10,-30,2,1.11492664873,1.11492664873,1.11492664873,1.10006793413,1.23999826747,0.335570157987,False,6
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_2,ploss=-5|noise=-30,-5,-30,2,1.11492664873,1.11492664873,1.11492664873,1.10006787696,1.22005303795,0.335570157987,False,7
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_2,ploss=0|noise=-20,0,-20,2,1.11492664873,1.11492664873,1.11492664873,1.10006844179,1.24000086627,0.335570157987,False,8
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_3,ploss=-5|noise=-7,-5,-7,2,0.749696070752,0.478797760868,1.02059438064,0.536759132148,1.01930258358,0.335570157987,False,1
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_3,ploss=0|noise=-10,0,-10,2,0.795822606449,0.458992658058,1.13265255484,0.491954856815,0.967356076872,0.335570157987,False,2
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_3,ploss=0|noise=-5,0,-5,2,0.952219234301,0.771785913761,1.13265255484,0.561745695773,1.04427802685,0.335570157987,False,3
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_3,ploss=-20|noise=-30,-20,-30,2,1.13265255484,1.13265255484,1.13265255484,0.75299612495,1.28504408342,0.335570157987,False,4
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_3,ploss=-15|noise=-30,-15,-30,2,1.13265255484,1.13265255484,1.13265255484,0.748341387228,1.28419902594,0.335570157987,False,5
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_3,ploss=-10|noise=-30,-10,-30,2,1.13265255484,1.13265255484,1.13265255484,0.753006245274,1.28584791859,0.335570157987,False,6
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_3,ploss=-5|noise=-30,-5,-30,2,1.13265255484,1.13265255484,1.13265255484,0.739173453789,1.27598868014,0.335570157987,False,7
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_3,ploss=0|noise=-20,0,-20,2,1.13265255484,1.13265255484,1.13265255484,0.75237920595,1.28289414808,0.335570157987,False,8
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_4,ploss=-5|noise=-7,-5,-7,2,0.722832927098,0.45703427052,0.988631583676,0.721004144509,1.00648752535,0.335570157987,False,1
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_4,ploss=0|noise=-10,0,-10,2,0.788997172629,0.477166994994,1.10082735026,0.754404042299,0.956735308623,0.335570157987,False,2
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_4,ploss=0|noise=-5,0,-5,2,0.934341841444,0.767856332624,1.10082735026,0.768162401483,1.03991575858,0.335570157987,False,3
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_4,ploss=-20|noise=-30,-20,-30,2,1.10082735026,1.10082735026,1.10082735026,1.10164889323,1.24806634775,0.335570157987,False,4
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_4,ploss=-15|noise=-30,-15,-30,2,1.10082735026,1.10082735026,1.10082735026,1.10089347772,1.28006081124,0.335570157987,False,5
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_4,ploss=-10|noise=-30,-10,-30,2,1.10082735026,1.10082735026,1.10082735026,1.10089347774,1.26010504679,0.335570157987,False,6
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_4,ploss=-5|noise=-30,-5,-30,2,1.10082735026,1.10082735026,1.10082735026,1.10165166915,1.28002385535,0.335570157987,False,7
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_4,ploss=0|noise=-20,0,-20,2,1.10082735026,1.10082735026,1.10082735026,1.10163008042,1.28209951297,0.335570157987,False,8
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,calibration,ploss=0|noise=-10,0,-10,2,0.280909753033,0.0549759985029,0.506843507563,0.192380664629,0.490059452797,0.274064282822,False,1
