from_state_id,to_state_id,transitions,traces,conditional_probability
rsrp=-88|rsrq=-11|snr=4,rsrp=-88|rsrq=-11|snr=4,2,1,0.5
rsrp=-88|rsrq=-16|snr=1,rsrp=-88|rsrq=-16|snr=1,2,1,0.5
rsrp=-88|rsrq=-17|snr=0,rsrp=-88|rsrq=-17|snr=0,2,1,0.666666666667
rsrp=-89|rsrq=-11|snr=7,rsrp=-89|rsrq=-11|snr=7,2,2,0.5
rsrp=-89|rsrq=-12|snr=6,rsrp=-89|rsrq=-12|snr=6,2,1,0.666666666667
rsrp=-89|rsrq=-13|snr=-4,rsrp=-89|rsrq=-13|snr=-4,2,2,0.5
rsrp=-89|rsrq=-14|snr=2,rsrp=-89|rsrq=-14|snr=2,2,2,0.666666666667
rsrp=-89|rsrq=-15|snr=-2,rsrp=-89|rsrq=-15|snr=-2,2,1,0.5
rsrp=-89|rsrq=-15|snr=3,rsrp=-89|rsrq=-15|snr=3,2,2,0.5
rsrp=-89|rsrq=-16|snr=-7,rsrp=-89|rsrq=-16|snr=-7,2,2,0.5
rsrp=-89|rsrq=-16|snr=2,rsrp=-89|rsrq=-16|snr=2,2,2,0.5
rsrp=-89|rsrq=-16|snr=4,rsrp=-89|rsrq=-16|snr=4,2,1,0.5
rsrp=-90|rsrq=-12|snr=4,rsrp=-90|rsrq=-12|snr=4,2,2,0.5
rsrp=-90|rsrq=-13|snr=-2,rsrp=-90|rsrq=-13|snr=-2,2,1,0.666666666667
rsrp=-90|rsrq=-13|snr=-4,rsrp=-90|rsrq=-13|snr=-4,2,1,0.5
rsrp=-90|rsrq=-15|snr=-1,rsrp=-90|rsrq=-15|snr=-1,2,2,0.4
rsrp=-90|rsrq=-16|snr=2,rsrp=-90|rsrq=-16|snr=2,2,1,0.5
rsrp=-91|rsrq=-13|snr=-1,rsrp=-91|rsrq=-13|snr=-1,2,1,0.5
rsrp=-91|rsrq=-14|snr=-5,rsrp=-91|rsrq=-14|snr=-5,2,1,0.5
rsrp=-91|rsrq=-16|snr=-12,rsrp=-91|rsrq=-16|snr=-12,2,1,0.666666666667
rsrp=-92|rsrq=-12|snr=1,rsrp=-92|rsrq=-12|snr=1,2,2,0.5
rsrp=-92|rsrq=-12|snr=3,rsrp=-92|rsrq=-12|snr=3,2,2,0.5
rsrp=-92|rsrq=-13|snr=0,rsrp=-92|rsrq=-13|snr=0,2,1,0.666666666667
rsrp=-92|rsrq=-14|snr=-1,rsrp=-92|rsrq=-14|snr=-1,2,2,0.5
rsrp=-92|rsrq=-15|snr=-4,rsrp=-92|rsrq=-15|snr=-4,2,2,0.5
rsrp=-93|rsrq=-13|snr=-3,rsrp=-93|rsrq=-13|snr=-3,2,2,0.5
rsrp=-93|rsrq=-13|snr=-9,rsrp=-93|rsrq=-13|snr=-9,2,2,0.5
rsrp=-93|rsrq=-13|snr=2,rsrp=-93|rsrq=-13|snr=2,2,1,0.5
rsrp=-93|rsrq=-14|snr=-1,rsrp=-93|rsrq=-14|snr=-1,2,2,0.5
rsrp=-93|rsrq=-14|snr=-9,rsrp=-93|rsrq=-14|snr=-9,2,1,0.5
rsrp=-94|rsrq=-13|snr=-3,rsrp=-94|rsrq=-13|snr=-3,2,2,0.5
